2, 32129, 38.537556, -121.755086, 38.539363, -121.749901
23, QGA369, 38.890673, -77.029876, 38.890118, -77.048553
23, KYF819, 38.901653, -77.040905, 38.908856, -77.023096
2, 29337, 47.5999, -122.335036, 47.591188, -122.329861
4, 47462, 36.9706, -122.02416, 36.975061, -122.011318
4, 413, 36.984643, -122.026358, 36.96925, -122.027468
17, 14784, 34.03152, -118.45328, 34.032863, -118.461525
23, 22525, 47.615676, -122.337216, 47.614471, -122.33819
23, 41261, 38.952245, -77.002903, 38.961248, -77.002701
2, 54731, 37.788015, -122.400078, 37.777071, -122.416705
17, 8756, 47.546843, -122.27347, 47.5423, -122.28343
14, 32670, 47.675896, -122.319266, 47.668806, -122.33316
4, FAP448, 37.76989, -122.403035, 37.781171, -122.399848
10, 32971, 47.604683, -122.338273, 47.604441, -122.335276
17, 30974, 47.613058, -122.346506, 47.60602, -122.337395
